"Txhash","UnixTimestamp","DateTime","From","To","Value","ContractAddress","TokenName","TokenSymbol"
"0x06363b496fc67444cb9eadaf7b9bf3e4ee1f0748dccac7fb8bdfbc07db2f2a9a","1629960010","2021-08-26 06:40:10","0x15383baaed368c33fa4dc4bd57410bac90ac6570","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","1,253.666638174511696116","0xd56414bdb4de22ced7698a5cb8e83741574ffe15","Kaco LPs","Kaco-LP"
"0x9bf23c92d7f08231dc3268218a0cbe5a01a846510a63f2fdff4030133ef238cb","1629960379","2021-08-26 06:46:19","0x26aee30d4c586bde40f94b898ef88e9752d20570","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","7.377221999018621294","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0xa3630e54fc4a11290d61a63261e931b107e099126cb874c9c210936a4f827d09","1629960781","2021-08-26 06:53:01","0xa4f7000a508015f58c23907c9081e0bc2e1f1e11","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","89,577.064543393676031019","0xd56414bdb4de22ced7698a5cb8e83741574ffe15","Kaco LPs","Kaco-LP"
"0x72d497aab19e5f01e3423d36992ffca875222792f6fdc249a1c0455d31a88f3a","1629960859","2021-08-26 06:54:19","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0x1fb76b97741ff76333956690325773c720623359","60","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0xd6deb95970984142c8943fc3843f093145e3fed16a6206606eb2d298b810e573","1629961069","2021-08-26 06:57:49","0xa4f7000a508015f58c23907c9081e0bc2e1f1e11","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","10,005.60193534460101943","0xd56414bdb4de22ced7698a5cb8e83741574ffe15","Kaco LPs","Kaco-LP"
"0x60599dad1f10077872f78a34527988e154d48e3a423b10eaff23f08b695ccc85","1629961633","2021-08-26 07:07:13","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0x8e1c869a8b58f61994af0baa12db129bb5351ba8","9.248474697323094522","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0xead8cabf0e8d3df374af0346b58df9e60e5c90c075754d27d65088e14b0b5c19","1629961678","2021-08-26 07:07:58","0xbbbb4eb3663d17ee3b2ad48eac178b564cd7dddd","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","44.870519956507911538","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x1e8afde8252c1fc4b49b556004eb01b4d834be6678ac54b2c0d3255c240ec38f","1629961804","2021-08-26 07:10:04","0x8e1c869a8b58f61994af0baa12db129bb5351ba8","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","9.248474697323094522","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x7b585d5557317bca2e0165c8f6d9e814afd2808d19b1dc3f41ef1986d7c41917","1629961942","2021-08-26 07:12:22","0x15d690d73edc2528589f48d1d8fb5c081de378fe","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","37.736076060311953507","0x23e6c98f69515cab75352a31fed9994a67312b10","Kaco LPs","Kaco-LP"
"0x817c74c01b27b382ca981b3ee0c2221407846d98919778d2b82a27423c2a7643","1629961990","2021-08-26 07:13:10","0x15d690d73edc2528589f48d1d8fb5c081de378fe","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","63.47513129539825643","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x6bf199884fb8f791381cd6de7eced6f2e9d02d3451a01953b122d9988b363f50","1629962020","2021-08-26 07:13:40","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0x8e1c869a8b58f61994af0baa12db129bb5351ba8","9.248474697323094522","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x1ffa80c0a09c3067c68912dbb6d897140ac8178c96402c4b7ecef77b8a1fcbaf","1629962485","2021-08-26 07:21:25","0x8e1c869a8b58f61994af0baa12db129bb5351ba8","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","9.248474697323094522","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x16564208ae9b1f90e2d4f33be3564d2c5828dd83cb4d3268c2dfc05b4842e380","1629963823","2021-08-26 07:43:43","0xc83027581e8f877108be4b9e9d5fefb29c17dea2","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","175.89","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x522fb3d72a13baf1039569ce9481c1ff2cd1e5e8af18de1ad5c1148f3f5f6629","1629964213","2021-08-26 07:50:13","0xc3cc19b6238e1288d8a2a3c8e8ab242b3218d5d1","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","26.747730233633926577","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0xbdc61daa0a60cfd83c3e11bfd40eded2de49e70eeba07054dc387b92d7826319","1629964510","2021-08-26 07:55:10","0x79c325c034cbae09e58251d1d4217215594d5e46","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","12.552647539602691499","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x5e87ba7c8b56b8de63315cf55e62cd2d7530766ac33efea221061d0b87c5b23e","1629964819","2021-08-26 08:00:19","0x26aee30d4c586bde40f94b898ef88e9752d20570","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","30.670384415157799963","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0xc9cd5272eb67c66c7545b04fd375c2e2a4db571c142adf4525c5891b72cb3308","1629966046","2021-08-26 08:20:46","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0xadfda5e88d3642219427dc8278029b17a7df5ce0","0.336626400353860972","0xe4cecfe8ed2c820e0d5a4815ee61f2848d77e762","Kaco LPs","Kaco-LP"
"0x96b5ca2517bbbfa3aa384a01ea2e74856a418e6aa72b4c24164287938f1f6bbf","1629966328","2021-08-26 08:25:28","0x23cf2844314e4419e5673f1a27c0ded898639c0c","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","383.795605634188635086","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x8756bb64d5fdfbbeac1cb8544a8dc057003f4908e10ce848d2884f810345dae3","1629966370","2021-08-26 08:26:10","0xcf080dccf2ec64620f9b0e180a4851e0942720e6","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","99,891.423434161234785464","0xd56414bdb4de22ced7698a5cb8e83741574ffe15","Kaco LPs","Kaco-LP"
"0x6be3b912e5577ce4f27a5c842e1eaa626a6bcfa6d41ea776abd662065058bc47","1629967267","2021-08-26 08:41:07","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0xde35b3fd40584bcbaa38beeb1524762d15b962e3","650.5395534240007981","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0xd27295d25657244dc265b01a19f7a275ffa7e29d301cabf2b2123c0dc02067e0","1629967546","2021-08-26 08:45:46","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0xa4f7000a508015f58c23907c9081e0bc2e1f1e11","99,582.666478738277050449","0xd56414bdb4de22ced7698a5cb8e83741574ffe15","Kaco LPs","Kaco-LP"
"0xc0b831f865afcb0658808a4fa9a97541ba0e86e9e2fbc37ba844b1b4ed861336","1629968482","2021-08-26 09:01:22","0x15d690d73edc2528589f48d1d8fb5c081de378fe","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","35.650348147795805423","0x23e6c98f69515cab75352a31fed9994a67312b10","Kaco LPs","Kaco-LP"
"0x41efcd790d9c766c7c5fbff490db3139cba004806bbbb579d6ef32e2300194df","1629968806","2021-08-26 09:06:46","0xa4f7000a508015f58c23907c9081e0bc2e1f1e11","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","3,533.26536505784858846","0x69115f09010c1a21aaa839eec7e14f6748e1334e","Kaco LPs","Kaco-LP"
"0xb5cf97daac8f81bd8cf20305bf7ebfd993a58424e68b77054b9cc20bc7f2b87a","1629968899","2021-08-26 09:08:19","0x39f88d0b019163866bf93e54b0591ce78137e7bc","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","27.502759716800899045","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x61ae7886324868438a59172ac82cd4e894bb5c7f36b2e9c952b1bfb674f53ced","1629970312","2021-08-26 09:31:52","0x18e21eb0485ba56cb17c37b8a86130734f889eec","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","35.018835021763174015","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x6b68795caae7f6216aa8e6c837c8ce73240616da383dee9ee5c525ecc5ef979b","1629971398","2021-08-26 09:49:58","0xb35b90e03f5d7dbd746914ee7e7eda8647cb3a14","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","89,968.270218795801596996","0xd56414bdb4de22ced7698a5cb8e83741574ffe15","Kaco LPs","Kaco-LP"
"0x06e8fa38f6ffd4de7c24b51bd058ee3f9be36c37e313ac82888daedb93049d40","1629973687","2021-08-26 10:28:07","0x26aee30d4c586bde40f94b898ef88e9752d20570","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","1.725164098467657515","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0xb0383a0988f5041376e5a474e8154b4fa1bec67fad5330fbbbaca2e25f68ea88","1629976695","2021-08-26 11:18:15","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0x0d316a58ac6bd2c3d71cb451197ffda74a89bfd5","13.946754988899757239","0xfb2cd96f40cac3e599c99b9da40ea8559a222c61","Kaco LPs","Kaco-LP"
"0xb185f64bf5c3b42ed2782b0691dacc7cf596551c147d1f8dd2d30891014cd3b5","1629976722","2021-08-26 11:18:42","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0x0d316a58ac6bd2c3d71cb451197ffda74a89bfd5","119.437416161824133208","0x69115f09010c1a21aaa839eec7e14f6748e1334e","Kaco LPs","Kaco-LP"
"0xfb8dcfbbc050bc31a0da957ebf0aeebb4702cd6278d9e9e4cb09c71406a25e1c","1629979332","2021-08-26 12:02:12","0x55da8574f5d31f545c9b97762234b09b5322e30a","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","22.274314088659669647","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x8a9456afcabf82fd0f5e5d45f0ec025f1ff3526a939b4b08cc7817d7921075f8","1629979824","2021-08-26 12:10:24","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0x15d690d73edc2528589f48d1d8fb5c081de378fe","1,000","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x67c0f32a63b01ff809ff181f503f6a5a11c841951e050bfc5fd746a307cdfe6e","1629979995","2021-08-26 12:13:15","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0x65a20f1c657716d493f8a9e4c2b0f08cbb692f5f","14.178027512235010069","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x8c6f4d9e9df1b9381c40aee03579deed87906eef2bc68c10abcd423afaea6732","1629980013","2021-08-26 12:13:33","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0xd2d4234866d7e1aab34f83082f1a3e8fbcdd26b1","1,127.549312905409952049","0x69115f09010c1a21aaa839eec7e14f6748e1334e","Kaco LPs","Kaco-LP"
"0xf9424afac65f03ec0868acb34ce043a307437c5cf009330afadf3abdcfd5f277","1629983511","2021-08-26 13:11:51","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0x15d690d73edc2528589f48d1d8fb5c081de378fe","22.396078198840421908","0xfb2cd96f40cac3e599c99b9da40ea8559a222c61","Kaco LPs","Kaco-LP"
"0xbe2f655031489721bf02a95f5a0a1280a6bcb4125d1ec9b18281bac4423c5d47","1629983742","2021-08-26 13:15:42","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0x15d690d73edc2528589f48d1d8fb5c081de378fe","2,516.030863882677436032","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x2a49c3634f91dd239d2d6126378aca66c07eba9be7920931d5e9e0f3600654d2","1629983856","2021-08-26 13:17:36","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0xb0e61fc6e70587a7b649fcc66795944a91316176","1.812205741324810119","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x558900f70809a3041a3148042b5e474bf79b82c264059e5a6d98ac58e6f91a7a","1629984254","2021-08-26 13:24:14","0x38e9e29d0dcd8b940a34cb29fa295c38e3dd4ff7","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","9.796755771515610366","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x0241fa7427240fb61e391e4f2895d23e62b313a741111a5ce26f532f7bcda866","1629984443","2021-08-26 13:27:23","0xc3cc19b6238e1288d8a2a3c8e8ab242b3218d5d1","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","13.952594592400963765","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x544c749d770211a9c6845e75f9a219d8c634844b8a1083f3bf8bfd669ae828b0","1629984851","2021-08-26 13:34:11","0x15d690d73edc2528589f48d1d8fb5c081de378fe","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","3,516.030863882677436032","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0xe3891fb23e7808d0330be9719d05349d4ad644107b464c083d437062ae1dae33","1629984896","2021-08-26 13:34:56","0x15d690d73edc2528589f48d1d8fb5c081de378fe","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","22.396078198840421908","0xfb2cd96f40cac3e599c99b9da40ea8559a222c61","Kaco LPs","Kaco-LP"
"0xa1dc5b5395eaff0afefe5523a3bdeacf8b0ca2aab498b86e16f49e36eff955d2","1629985259","2021-08-26 13:40:59","0x79c325c034cbae09e58251d1d4217215594d5e46","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","12.871808048183665656","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x44d8352cf698ba79d88d7453a43e7d555fda1f38760b12e058339aebe2b5e249","1629985466","2021-08-26 13:44:26","0x39f88d0b019163866bf93e54b0591ce78137e7bc","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","30.729243230787114583","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0xc08149f6fafc9fd0379005405c219b8b09c9688e61582fe288c9b982599a8c4d","1629986524","2021-08-26 14:02:04","0x26aee30d4c586bde40f94b898ef88e9752d20570","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","2.884117695269126763","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x11f8546fe4414d3a029e3e4c1216525dfa069c69944657c0b53a03420b49dd23","1629986665","2021-08-26 14:04:25","0x23cf2844314e4419e5673f1a27c0ded898639c0c","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","41.628426523048128662","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x8f4fe096b499ad6f5122d46d01e9cae40b7866aee6e48b50406b35c20eea4b38","1629988897","2021-08-26 14:41:37","0x26aee30d4c586bde40f94b898ef88e9752d20570","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0.523468059374340226","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x90e87ca40cd4c3bb35b4c491fd1d846011552727733a918d8d3b644da3171d11","1629989599","2021-08-26 14:53:19","0x64f44b5201970a18e16f28f86da6aa0f9e1d3da5","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","50.798680236546273321","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0xfaf06203bc3afeaff5f96d05e3c18c47639cb496724b8f6b71b63b05f4842ab1","1629991777","2021-08-26 15:29:37","0x4f10507eba60c7151b9e1aa86d0e95994df83e68","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","59.985769991930084715","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x86cfba707627de56ce2447a033c3724a81d1a26830dcb0414b7618978cbe0425","1629992026","2021-08-26 15:33:46","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0x8a313945c90be4fbc068c1230d6a30f198fb4637","41,504.00749378","0xd56414bdb4de22ced7698a5cb8e83741574ffe15","Kaco LPs","Kaco-LP"
"0xd112579bc3cc43499823805da3e0a46ecf3748513ea2c600aaaa3870e44c6d6b","1629992302","2021-08-26 15:38:22","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0xa4f7000a508015f58c23907c9081e0bc2e1f1e11","3,533.26536505784858846","0x69115f09010c1a21aaa839eec7e14f6748e1334e","Kaco LPs","Kaco-LP"
"0x1c20991100bd5c5c4115eac4256906e6732650c01a68c31365574941f39d6926","1629993358","2021-08-26 15:55:58","0x1273f1cce1a5c3e6648a5bf95381eac9203ebc13","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","339.774480882730521345","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0xc90866a7a41d476e62059237d980ddabf4203c14f9362a29d797035a2d820fbc","1629993931","2021-08-26 16:05:31","0xffc559681448ccac59403031d5aa7293f80ad7a1","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","11.984369102568084574","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x68990afb739fcf36df5be1fbfb5990b4736a3f52a5c6b5f78dd066789ddcab72","1629994243","2021-08-26 16:10:43","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0xe8c6a7d93ceddf608ec450b5c201feb3c0622626","117.558118627714318033","0x69115f09010c1a21aaa839eec7e14f6748e1334e","Kaco LPs","Kaco-LP"
"0xc114de2663010b1759cf9f847a4ff4356dad8c39fe035368f99aa384f9538277","1629994510","2021-08-26 16:15:10","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0x15383baaed368c33fa4dc4bd57410bac90ac6570","1,253.666638174511696116","0xd56414bdb4de22ced7698a5cb8e83741574ffe15","Kaco LPs","Kaco-LP"
"0x38fc9a4656f8a34e60966cbe22b4ba454eafc63b155926863eb4640780e1ba66","1629994873","2021-08-26 16:21:13","0x15383baaed368c33fa4dc4bd57410bac90ac6570","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","73.556512473901948392","0x69115f09010c1a21aaa839eec7e14f6748e1334e","Kaco LPs","Kaco-LP"
"0x196f1539417bc202aff271c2d47f507ae7dcd0e5837e401b1a4c82dce08be0b8","1629995038","2021-08-26 16:23:58","0x23cf2844314e4419e5673f1a27c0ded898639c0c","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","11.715838892476921303","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x9bd956d8ff3a5d2b67a8f1e591572b308980ff2cf3fe40755646a6b8f006d347","1629995501","2021-08-26 16:31:41","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0xf324adc872005197a6f7dae214d3b63aa0c3625f","161","0xfb2cd96f40cac3e599c99b9da40ea8559a222c61","Kaco LPs","Kaco-LP"
"0x8cc1452b3e19878ed5215534849d8217f0502568ec9ebc94bc4da0849e421516","1629995855","2021-08-26 16:37:35","0xf324adc872005197a6f7dae214d3b63aa0c3625f","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","784.042594586556345013","0x69115f09010c1a21aaa839eec7e14f6748e1334e","Kaco LPs","Kaco-LP"
"0xee3aacaeed22b493b1277bff6d49f6e1590c9979764db1acba24dd18f2df66a1","1629999137","2021-08-26 17:32:17","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0x88ece27519df392126825d486db7f63082919b8f","5.195125181280721247","0x23e6c98f69515cab75352a31fed9994a67312b10","Kaco LPs","Kaco-LP"
"0x68e97f4a71e79238e60f239758d82ad89ce5c953ab62373f4ba2203263a41c3d","1629999245","2021-08-26 17:34:05","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0x88ece27519df392126825d486db7f63082919b8f","66.604144464182909011","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x3c1575dc8247a1f54ced20e9ce07f010e02468c39bdf685e03eb7f6f560526d8","1629999272","2021-08-26 17:34:32","0x88ece27519df392126825d486db7f63082919b8f","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","84.834569129694158364","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0xdc97ce1a237a7073a80d62459bf9bcd7dba909761120c06d1b4fcd1028240e30","1630002605","2021-08-26 18:30:05","0x55da8574f5d31f545c9b97762234b09b5322e30a","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","21.652015877423465113","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0xacc5688f8fbd512f0c6a067a4f4c9b87e523e7d3491a840082188aa4fd866b91","1630007993","2021-08-26 19:59:53","0x39f88d0b019163866bf93e54b0591ce78137e7bc","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","38.779792204197460508","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x580f458681ec682eb42a936448d1aeec60af0a1127ad982d9fdd855cedb64043","1630009604","2021-08-26 20:26:44","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0x38651ef6c02ba9d399736f86a5e61de562eb4f12","1.937568166077625777","0x23e6c98f69515cab75352a31fed9994a67312b10","Kaco LPs","Kaco-LP"
"0x3e273b2e992dcdaf33d9dccde64ee7e62bea3bf65698a5f861f23720d968f94e","1630013777","2021-08-26 21:36:17","0x15d690d73edc2528589f48d1d8fb5c081de378fe","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","57.395574256836145395","0x23e6c98f69515cab75352a31fed9994a67312b10","Kaco LPs","Kaco-LP"
"0x2241fc4e8ebc184ba852266d9e15fbf966d69a97c646cfd0448c17d894ca7509","1630015442","2021-08-26 22:04:02","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0x6e159e0429ed6eb90c54f99014eaee0b3c287a87","3.878239534597599237","0xe4cecfe8ed2c820e0d5a4815ee61f2848d77e762","Kaco LPs","Kaco-LP"
"0x9e09b892ef6fed478cc70e21ee28fa545ef7a1242fb597db857270465b43e173","1630016063","2021-08-26 22:14:23","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0x23cf2844314e4419e5673f1a27c0ded898639c0c","720.791437118997764138","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x523c5c994e162d4b3df3d2e9e361a4249f6d28e063425541e4853853f969ee61","1630016300","2021-08-26 22:18:20","0x23cf2844314e4419e5673f1a27c0ded898639c0c","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","720.791437118997764138","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x927bf84cb5ce838d4dbccde5a769151dfc66334bd36c719cff8d9eaf5925701a","1630020938","2021-08-26 23:35:38","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0x38651ef6c02ba9d399736f86a5e61de562eb4f12","14.15982814572054215","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0xe03a01f0f578546449c000477e7c49ba62af587520cbbc4b91f547473b68b2b3","1630022024","2021-08-26 23:53:44","0xc3cc19b6238e1288d8a2a3c8e8ab242b3218d5d1","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","3.287343875180677679","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x41685f2735b1f9a28fb088ebbe0fec89c62451fcbe9c6934e7fcd0ecc340e370","1630022672","2021-08-27 00:04:32","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0xc83027581e8f877108be4b9e9d5fefb29c17dea2","258.66","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x5baae1445b2df159eacefd9deb4a8166f24c7e59285d1dcecbb8c247592dbb44","1630022723","2021-08-27 00:05:23","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0x512acb9bc6cc2e9f614c7d4b568e6a3fd98c7ba0","10.340982904928016173","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x4fdd3a3b9b4157150cc55379526b1b799a6139b02b3a4f476b10399460e754f3","1630023546","2021-08-27 00:19:06","0x12b09ba2e6ac2bda0fb7fbe93569cc8ae8d1a6c6","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","12.344060553545898106","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0xe6f653ec06b508a409c4389371f7ac17b66d6873861be68a441094cac38d5f36","1630025964","2021-08-27 00:59:24","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0xf324adc872005197a6f7dae214d3b63aa0c3625f","160.475856133161825943","0xfb2cd96f40cac3e599c99b9da40ea8559a222c61","Kaco LPs","Kaco-LP"
"0xee8a82067ccfc3420d5632b633708d34d0a31ffcd09a406ae43f615327494e15","1630026033","2021-08-27 01:00:33","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0xf324adc872005197a6f7dae214d3b63aa0c3625f","784.042594586556345013","0x69115f09010c1a21aaa839eec7e14f6748e1334e","Kaco LPs","Kaco-LP"
"0xba13bc10924c030e5cf52bf43a8094604370ce67b3bf68da4082bd74b5a0689d","1630026105","2021-08-27 01:01:45","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0xf324adc872005197a6f7dae214d3b63aa0c3625f","66.863391341689715369","0xe4cecfe8ed2c820e0d5a4815ee61f2848d77e762","Kaco LPs","Kaco-LP"
"0x83710f2d4575a28ffa7537eb02b276c91f1142a5b641e0f991c3c79fe351f841","1630028892","2021-08-27 01:48:12","0x79c325c034cbae09e58251d1d4217215594d5e46","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","26.482455490551430761","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0x35f52504b1d8852c3b9cc76b79e3341b84642e445c7870265298a2b36267bb10","1630029453","2021-08-27 01:57:33","0x39f88d0b019163866bf93e54b0591ce78137e7bc","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","37.893453634922744634","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
"0xd3d2c8a620098bfcd6ee02e3fe96e0997c94cd1419e22f3c4f0680e8478820c8","1630030599","2021-08-27 02:16:39","0x81b71d0bc2de38e37978e6701c342d0b7aa67d59","0xc92518eb6f1c3e028d1d3762464365a6a7723895","203.11870023213687716","0x315f25cea80ac6c039b86e79ffc46ae6b2e30922","Kaco LPs","Kaco-LP"
